id;type;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7
8075fffffffffff;pent;11.54529597541476;-4.01399844347047;6.270965136275773;-13.708146703918002;-4.467031609784519;-11.66474754212643;-5.889921754313909;-0.782839175105521;3.9687969766095814;3.9430361557864506;11.54529597541476;-4.01399844347047;;
8075fffffffffff;pent;11.54529597541476;-4.01399844347047;6.270965136275773;-13.708146703918002;-4.467031609784519;-11.66474754212643;-5.889921754313909;-0.782839175105521;3.9687969766095814;3.9430361557864506;11.54529597541476;-4.01399844347047;;
8059fffffffffff;hex;22.197541386302376;-2.4838650119479455;11.545295975414751;-4.0139984434704665;3.968796976609591;3.94303615578646;5.762860491436932;14.583250071411678;16.505947603561054;18.365179382816095;25.603702576968765;9.380676605201613;22.197541386302376;-2.4838650119479455
807dfffffffffff;hex;-12.194726726167978;-19.226610297371188;-4.467031609784506;-11.664747542126428;6.270965136275773;-13.708146703918002;10.672390551299365;-23.629131103083658;3.4549175353760133;-32.48012811254947;-8.70173997465801;-30.22512624381129;-12.194726726167978;-19.226610297371188
8099fffffffffff;hex;-4.467031609784519;-11.66474754212643;-12.19472672616799;-19.226610297371188;-23.00472505886228;-15.54272748632276;-24.75690942135446;-2.1530562884085467;-15.285730312483953;4.541728885974602;-5.889921754313909;-0.782839175105521;-4.467031609784519;-11.66474754212643
8055fffffffffff;hex;28.514935780874872;-12.948554583750907;21.999746230891226;-24.58004306611412;10.672390551299376;-23.62913110308365;6.270965136275778;-13.708146703917999;11.54529597541476;-4.01399844347047;22.19754138630238;-2.4838650119479584;28.514935780874872;-12.948554583750907
8083fffffffffff;hex;-14.623074892227514;16.28544034001047;-3.335734857517351;21.40032508185986;5.76286049143692;14.583250071411674;3.9687969766095814;3.9430361557864506;-5.889921754313923;-0.7828391751055275;-15.285730312483958;4.541728885974616;-14.623074892227514;16.28544034001047
806bfffffffffff;hex;16.505947603561054;18.365179382816095;5.762860491436932;14.583250071411678;-3.335734857517351;21.40032508185986;-1.677294938194503;33.66361927713152;8.893462571252657;37.84893537130041;18.242012526672724;31.193691418512227;16.505947603561054;18.365179382816095
8039fffffffffff;hex;40.869133191665526;-12.384126872990429;28.514935780874872;-12.948554583750907;22.197541386302376;-2.4838650119479455;25.603702576968765;9.380676605201613;37.5237123657852;13.244313475659816;45.18424868970642;2.026568965384627;40.869133191665526;-12.384126872990429
80adfffffffffff;hex;-34.99400669710761;18.352921948642933;-24.696711258039063;23.910011411582452;-14.623074892227514;16.28544034001047;-15.285730312483958;4.541728885974616;-24.75690942135446;-2.1530562884085467;-35.74120697117649;4.435670774951517;-34.99400669710761;18.352921948642933
